"Sp","Betacov","R.Alb","Rank","PropRank","InSample"
"Dasyprocta azarae",0,0.872140133460439,3659.5,0.872140133460439,0
"Microsciurus alfari",0,0.872140133460439,3659.5,0.872140133460439,0
"Ochotona collaris",0,0.872140133460439,3659.5,0.872140133460439,0
"Presbytis potenziani",0,0.872140133460439,3659.5,0.872140133460439,0
"Proechimys simonsi",0,0.872140133460439,3659.5,0.872140133460439,0
"Sundasciurus samarensis",0,0.872140133460439,3659.5,0.872140133460439,0
"Callicebus regulus",0,0.874642516682555,3670,0.874642516682555,0
"Dolichotis salinicola",0,0.874642516682555,3670,0.874642516682555,0
"Geomys breviceps",0,0.874642516682555,3670,0.874642516682555,0
"Graomys centralis",0,0.874642516682555,3670,0.874642516682555,0
"Piliocolobus rufomitratus",0,0.874642516682555,3670,0.874642516682555,0
"Proechimys hoplomyoides",0,0.874642516682555,3670,0.874642516682555,0
"Scapanus orarius",0,0.874642516682555,3670,0.874642516682555,0
"Spalacopus cyanus",0,0.874642516682555,3670,0.874642516682555,0
"Thomasomys erro",0,0.874642516682555,3670,0.874642516682555,0
"Zapus trinotatus",0,0.874642516682555,3670,0.874642516682555,0
"Ctenodactylus gundi",0,0.876668255481411,3678.5,0.876668255481411,0
"Necromys temchuki",0,0.876668255481411,3678.5,0.876668255481411,0
"Pappogeomys alcorni",0,0.876668255481411,3678.5,0.876668255481411,0
"Pithecia irrorata",0,0.876668255481411,3678.5,0.876668255481411,0
"Saguinus leucopus",0,0.876668255481411,3678.5,0.876668255481411,0
"Sicista kluchorica",0,0.876668255481411,3678.5,0.876668255481411,0
"Callicebus medemi",0,0.878455672068637,3686,0.878455672068637,0
"Chaetodipus rudinoris",0,0.878455672068637,3686,0.878455672068637,0
"Crocidura phaeura",0,0.878455672068637,3686,0.878455672068637,0
"Ctenomys brasiliensis",0,0.878455672068637,3686,0.878455672068637,0
"Dasypus sabanicola",0,0.878455672068637,3686,0.878455672068637,0
"Piliocolobus kirkii",0,0.878455672068637,3686,0.878455672068637,0
"Lepus townsendii",0,0.880004766444233,3692.5,0.880004766444233,0
"Nesomys lambertoni",0,0.880004766444233,3692.5,0.880004766444233,0
"Spermophilus mohavensis",0,0.880004766444233,3692.5,0.880004766444233,0
"Allactaga firouzi",0,0.881673021925643,3699.5,0.881673021925643,0
"Allactaga tetradactyla",0,0.881673021925643,3699.5,0.881673021925643,0
"Callicebus melanochir",0,0.881673021925643,3699.5,0.881673021925643,0
"Cratogeomys goldmani",0,0.881673021925643,3699.5,0.881673021925643,0
"Elephantulus fuscipes",0,0.881673021925643,3699.5,0.881673021925643,0
"Hyosciurus heinrichi",0,0.881673021925643,3699.5,0.881673021925643,0
"Microcebus myoxinus",0,0.881673021925643,3699.5,0.881673021925643,0
"Neotoma goldmani",0,0.881673021925643,3699.5,0.881673021925643,0
"Spermophilus elegans",0,0.881673021925643,3699.5,0.881673021925643,0
"Akodon simulator",0,0.883817921830315,3708.5,0.883817921830315,0
"Brachyteles arachnoides",0,0.883817921830315,3708.5,0.883817921830315,0
"Ctenomys coludo",0,0.883817921830315,3708.5,0.883817921830315,0
"Ctenomys occultus",0,0.883817921830315,3708.5,0.883817921830315,0
"Marmota camtschatica",0,0.883817921830315,3708.5,0.883817921830315,0
"Sigmodon planifrons",0,0.883817921830315,3708.5,0.883817921830315,0
"Spermophilus relictus",0,0.883817921830315,3708.5,0.883817921830315,0
"Thomomys bulbivorus",0,0.883817921830315,3708.5,0.883817921830315,0
"Callithrix penicillata",0,0.886320305052431,3719,0.886320305052431,0
"Cavia magna",0,0.886320305052431,3719,0.886320305052431,0
"Cryptotis endersi",0,0.886320305052431,3719,0.886320305052431,0
"Dryomys laniger",0,0.886320305052431,3719,0.886320305052431,0
"Piliocolobus gordonorum",0,0.886320305052431,3719,0.886320305052431,0
"Reithrodontomys hirsutus",0,0.886320305052431,3719,0.886320305052431,0
"Simias concolor",0,0.886320305052431,3719,0.886320305052431,0
"Tamias merriami",0,0.886320305052431,3719,0.886320305052431,0
"Tylomys fulviventer",0,0.886320305052431,3719,0.886320305052431,0
"Aepeomys lugens",0,0.888941849380362,3730,0.888941849380362,0
"Callicebus brunneus",0,0.888941849380362,3730,0.888941849380362,0
"Cratogeomys castanops",0,0.888941849380362,3730,0.888941849380362,0
"Crocidura telfordi",0,0.888941849380362,3730,0.888941849380362,0
"Dipodomys stephensi",0,0.888941849380362,3730,0.888941849380362,0
"Marmota caligata",0,0.888941849380362,3730,0.888941849380362,0
"Plagiodontia aedium",0,0.888941849380362,3730,0.888941849380362,0
"Sciurus yucatanensis",0,0.888941849380362,3730,0.888941849380362,0
"Solenodon cubanus",0,0.888941849380362,3730,0.888941849380362,0
"Cebus xanthosternos",0,0.890967588179218,3738.5,0.890967588179218,0
"Chrysochloris stuhlmanni",0,0.890967588179218,3738.5,0.890967588179218,0
"Eligmodontia morgani",0,0.890967588179218,3738.5,0.890967588179218,0
"Galago gallarum",0,0.890967588179218,3738.5,0.890967588179218,0
"Georychus capensis",0,0.890967588179218,3738.5,0.890967588179218,0
"Spermophilus franklinii",0,0.890967588179218,3738.5,0.890967588179218,0
"Trachypithecus shortridgei",0,0.890967588179218,3738.5,0.890967588179218,0
"Callicebus ornatus",0,0.892397521448999,3744.5,0.892397521448999,0
"Cynomys leucurus",0,0.892397521448999,3744.5,0.892397521448999,0
"Dasyprocta mexicana",0,0.892397521448999,3744.5,0.892397521448999,0
"Neotoma palatina",0,0.892397521448999,3744.5,0.892397521448999,0
"Cynomys mexicanus",0,0.89358913250715,3749.5,0.89358913250715,0
"Dipodomys spectabilis",0,0.89358913250715,3749.5,0.89358913250715,0
"Hystrix pumila",0,0.89358913250715,3749.5,0.89358913250715,0
"Pithecia aequatorialis",0,0.89358913250715,3749.5,0.89358913250715,0
"Pithecia monachus",0,0.89358913250715,3749.5,0.89358913250715,0
"Spermophilus mexicanus",0,0.89358913250715,3749.5,0.89358913250715,0
"Alouatta nigerrima",0,0.895734032411821,3758.5,0.895734032411821,0
"Calomyscus urartensis",0,0.895734032411821,3758.5,0.895734032411821,0
"Cercopithecus sclateri",0,0.895734032411821,3758.5,0.895734032411821,0
"Chaetodipus formosus",0,0.895734032411821,3758.5,0.895734032411821,0
"Eupetaurus cinereus",0,0.895734032411821,3758.5,0.895734032411821,0
"Glaucomys sabrinus",0,0.895734032411821,3758.5,0.895734032411821,0
"Rhipidomys ochrogaster",0,0.895734032411821,3758.5,0.895734032411821,0
"Sciurus alleni",0,0.895734032411821,3758.5,0.895734032411821,0
"Sciurus ignitus",0,0.895734032411821,3758.5,0.895734032411821,0
"Sphiggurus pruinosus",0,0.895734032411821,3758.5,0.895734032411821,0
"Sylvilagus palustris",0,0.895734032411821,3758.5,0.895734032411821,0
"Ctenodactylus vali",0,0.897878932316492,3767.5,0.897878932316492,0
"Ctenomys torquatus",0,0.897878932316492,3767.5,0.897878932316492,0
"Eoglaucomys fimbriatus",0,0.897878932316492,3767.5,0.897878932316492,0
"Eulemur fulvus",0,0.897878932316492,3767.5,0.897878932316492,0
"Orthogeomys cavator",0,0.897878932316492,3767.5,0.897878932316492,0
"Andalgalomys olrogi",0,0.899666348903718,3775,0.899666348903718,0
"Bathyergus suillus",0,0.899666348903718,3775,0.899666348903718,0
"Callicebus olallae",0,0.899666348903718,3775,0.899666348903718,0
"Clyomys bishopi",0,0.899666348903718,3775,0.899666348903718,0
"Cryptotis thomasi",0,0.899666348903718,3775,0.899666348903718,0
"Daubentonia madagascariensis",0,0.899666348903718,3775,0.899666348903718,0
"Lagidium peruanum",0,0.899666348903718,3775,0.899666348903718,0
"Sciurus nayaritensis",0,0.899666348903718,3775,0.899666348903718,0
"Thomomys bottae",0,0.899666348903718,3775,0.899666348903718,0
"Cabassous unicinctus",0,0.901692087702574,3783.5,0.901692087702574,0
"Geomys bursarius",0,0.901692087702574,3783.5,0.901692087702574,0
"Phyllomys nigrispinus",0,0.901692087702574,3783.5,0.901692087702574,0
"Spermophilus mollis",0,0.901692087702574,3783.5,0.901692087702574,0
"Sylvilagus robustus",0,0.901692087702574,3783.5,0.901692087702574,0
"Thomasomys paramorum",0,0.901692087702574,3783.5,0.901692087702574,0
"Abrocoma shistacea",0,0.90300285986654,3789,0.90300285986654,0
"Euphractus sexcinctus",0,0.90300285986654,3789,0.90300285986654,0
"Akodon budini",0,0.904313632030505,3794.5,0.904313632030505,0
"Ctenomys goodfellowi",0,0.904313632030505,3794.5,0.904313632030505,0
"Ctenomys tucumanus",0,0.904313632030505,3794.5,0.904313632030505,0
"Indri indri",0,0.904313632030505,3794.5,0.904313632030505,0
"Microdipodops megacephalus",0,0.904313632030505,3794.5,0.904313632030505,0
"Saimiri oerstedii",0,0.904313632030505,3794.5,0.904313632030505,0
"Tarsius dentatus",0,0.904313632030505,3794.5,0.904313632030505,0
"Dasyprocta coibae",0,0.906101048617731,3802,0.906101048617731,0
"Geomys texensis",0,0.906101048617731,3802,0.906101048617731,0
"Macaca pagensis",0,0.906101048617731,3802,0.906101048617731,0
"Octodontomys gliroides",0,0.906101048617731,3802,0.906101048617731,0
"Proechimys decumanus",0,0.906101048617731,3802,0.906101048617731,0
"Abrocoma bennettii",0,0.908365109628217,3811.5,0.908365109628217,0
"Chaetodipus intermedius",0,0.908365109628217,3811.5,0.908365109628217,0
"Ctenomys argentinus",0,0.908365109628217,3811.5,0.908365109628217,0
"Ctenomys magellanicus",0,0.908365109628217,3811.5,0.908365109628217,0
"Dipodomys simulans",0,0.908365109628217,3811.5,0.908365109628217,0
"Echimys saturnus",0,0.908365109628217,3811.5,0.908365109628217,0
"Geomys pinetis",0,0.908365109628217,3811.5,0.908365109628217,0
"Hapalemur alaotrensis",0,0.908365109628217,3811.5,0.908365109628217,0
"Hyosciurus ileile",0,0.908365109628217,3811.5,0.908365109628217,0
"Orthogeomys thaeleri",0,0.908365109628217,3811.5,0.908365109628217,0
"Spermophilus atricapillus",0,0.908365109628217,3811.5,0.908365109628217,0
"Thomomys mazama",0,0.908365109628217,3811.5,0.908365109628217,0
"Cacajao calvus",0,0.911224976167779,3823.5,0.911224976167779,0
"Ctenomys frater",0,0.911224976167779,3823.5,0.911224976167779,0
"Dipodomys gravipes",0,0.911224976167779,3823.5,0.911224976167779,0
"Dipodomys venustus",0,0.911224976167779,3823.5,0.911224976167779,0
"Geomys arenarius",0,0.911224976167779,3823.5,0.911224976167779,0
"Graphiurus monardi",0,0.911224976167779,3823.5,0.911224976167779,0
"Microcebus murinus",0,0.911224976167779,3823.5,0.911224976167779,0
"Proechimys magdalenae",0,0.911224976167779,3823.5,0.911224976167779,0
"Propithecus deckenii",0,0.911224976167779,3823.5,0.911224976167779,0
"Sylvilagus graysoni",0,0.911224976167779,3823.5,0.911224976167779,0
"Sylvilagus insonus",0,0.911224976167779,3823.5,0.911224976167779,0
"Trachypithecus johnii",0,0.911224976167779,3823.5,0.911224976167779,0
"Chinchilla lanigera",0,0.91336987607245,3832.5,0.91336987607245,0
"Cratogeomys merriami",0,0.91336987607245,3832.5,0.91336987607245,0
"Lepilemur leucopus",0,0.91336987607245,3832.5,0.91336987607245,0
"Microdillus peeli",0,0.91336987607245,3832.5,0.91336987607245,0
"Nomascus hainanus",0,0.91336987607245,3832.5,0.91336987607245,0
"Sciurus stramineus",0,0.91336987607245,3832.5,0.91336987607245,0
"Aplodontia rufa",0,0.915276453765491,3840.5,0.915276453765491,0
"Callicebus torquatus",0,0.915276453765491,3840.5,0.915276453765491,0
"Ctenomys fulvus",0,0.915276453765491,3840.5,0.915276453765491,0
"Eulemur rubriventer",0,0.915276453765491,3840.5,0.915276453765491,0
"Heteromys nelsoni",0,0.915276453765491,3840.5,0.915276453765491,0
"Ochotona nubrica",0,0.915276453765491,3840.5,0.915276453765491,0
"Octodon bridgesi",0,0.915276453765491,3840.5,0.915276453765491,0
"Perognathus alticolus",0,0.915276453765491,3840.5,0.915276453765491,0
"Sylvilagus transitionalis",0,0.915276453765491,3840.5,0.915276453765491,0
"Ctenomys dorsalis",0,0.917778836987607,3851,0.917778836987607,0
"Ammospermophilus harrisii",0,0.917778836987607,3851,0.917778836987607,0
"Callicebus personatus",0,0.917778836987607,3851,0.917778836987607,0
"Chaetodipus arenarius",0,0.917778836987607,3851,0.917778836987607,0
"Ctenomys bergi",0,0.917778836987607,3851,0.917778836987607,0
"Ctenomys steinbachi",0,0.917778836987607,3851,0.917778836987607,0
"Ochotona ladacensis",0,0.917778836987607,3851,0.917778836987607,0
"Proechimys poliopus",0,0.917778836987607,3851,0.917778836987607,0
"Sciurus oculatus",0,0.917778836987607,3851,0.917778836987607,0
"Sundasciurus steerii",0,0.917778836987607,3851,0.917778836987607,0
"Avahi laniger",0,0.919804575786463,3859.5,0.919804575786463,0
"Ctenomys lewisi",0,0.919804575786463,3859.5,0.919804575786463,0
"Lepilemur edwardsi",0,0.919804575786463,3859.5,0.919804575786463,0
"Massoutiera mzabi",0,0.919804575786463,3859.5,0.919804575786463,0
"Petinomys crinitus",0,0.919804575786463,3859.5,0.919804575786463,0
"Thrichomys inermis",0,0.919804575786463,3859.5,0.919804575786463,0
"Proechimys trinitatus",0,0.921353670162059,3866,0.921353670162059,0
"Tamiasciurus douglasii",0,0.921353670162059,3866,0.921353670162059,0
"Zygogeomys trichopus",0,0.921353670162059,3866,0.921353670162059,0
"Lepilemur ruficaudatus",0,0.921353670162059,3866,0.921353670162059,0
"Paraxerus lucifer",0,0.921353670162059,3866,0.921353670162059,0
"Tolypeutes tricinctus",0,0.921353670162059,3866,0.921353670162059,0
"Aeretes melanopterus",0,0.923379408960915,3874.5,0.923379408960915,0
"Brachylagus idahoensis",0,0.923379408960915,3874.5,0.923379408960915,0
"Callosciurus melanogaster",0,0.923379408960915,3874.5,0.923379408960915,0
"Ctenomys sylvanus",0,0.923379408960915,3874.5,0.923379408960915,0
"Dendromus oreas",0,0.923379408960915,3874.5,0.923379408960915,0
"Hylopetes nigripes",0,0.923379408960915,3874.5,0.923379408960915,0
"Pithecia albicans",0,0.923379408960915,3874.5,0.923379408960915,0
"Rhinopithecus avunculus",0,0.923379408960915,3874.5,0.923379408960915,0
"Tamias quadrivittatus",0,0.923379408960915,3874.5,0.923379408960915,0
"Aconaemys porteri",0,0.926120114394662,3886,0.926120114394662,0
"Cabassous chacoensis",0,0.926120114394662,3886,0.926120114394662,0
"Callicebus dubius",0,0.926120114394662,3886,0.926120114394662,0
"Callicebus oenanthe",0,0.926120114394662,3886,0.926120114394662,0
"Dipodomys nelsoni",0,0.926120114394662,3886,0.926120114394662,0
"Eliomys melanurus",0,0.926120114394662,3886,0.926120114394662,0
"Geomys tropicalis",0,0.926120114394662,3886,0.926120114394662,0
"Marmota olympus",0,0.926120114394662,3886,0.926120114394662,0
"Phaner parienti",0,0.926120114394662,3886,0.926120114394662,0
"Tamias durangae",0,0.926120114394662,3886,0.926120114394662,0
"Tamias panamintinus",0,0.926120114394662,3886,0.926120114394662,0
"Tamias sonomae",0,0.926120114394662,3886,0.926120114394662,0
"Ctenomys bonettoi",0,0.928503336510963,3896,0.928503336510963,0
"Geomys attwateri",0,0.928503336510963,3896,0.928503336510963,0
"Spermophilus armatus",0,0.928503336510963,3896,0.928503336510963,0
"Sundasciurus fraterculus",0,0.928503336510963,3896,0.928503336510963,0
"Tamias dorsalis",0,0.928503336510963,3896,0.928503336510963,0
"Xerus princeps",0,0.928503336510963,3896,0.928503336510963,0
"Brachyteles hypoxanthus",0,0.930409914204004,3904,0.930409914204004,0
"Chaetodipus fallax",0,0.930409914204004,3904,0.930409914204004,0
"Chaetodipus penicillatus",0,0.930409914204004,3904,0.930409914204004,0
"Ctenomys famosus",0,0.930409914204004,3904,0.930409914204004,0
"Ctenomys knighti",0,0.930409914204004,3904,0.930409914204004,0
"Isothrix negrensis",0,0.930409914204004,3904,0.930409914204004,0
"Proechimys mincae",0,0.930409914204004,3904,0.930409914204004,0
"Tupaia nicobarica",0,0.930409914204004,3904,0.930409914204004,0
"Chaetodipus baileyi",0,0.932793136320305,3914,0.932793136320305,0
"Ctenomys saltarius",0,0.932793136320305,3914,0.932793136320305,0
"Dipodomys compactus",0,0.932793136320305,3914,0.932793136320305,0
"Eulemur sanfordi",0,0.932793136320305,3914,0.932793136320305,0
"Graphiurus rupicola",0,0.932793136320305,3914,0.932793136320305,0
"Microdipodops pallidus",0,0.932793136320305,3914,0.932793136320305,0
"Microgale drouhardi",0,0.932793136320305,3914,0.932793136320305,0
"Perognathus inornatus",0,0.932793136320305,3914,0.932793136320305,0
"Petinomys fuscocapillus",0,0.932793136320305,3914,0.932793136320305,0
"Tamias senex",0,0.932793136320305,3914,0.932793136320305,0
"Tupaia palawanensis",0,0.932793136320305,3914,0.932793136320305,0
"Abrocoma budini",0,0.934818875119161,3922.5,0.934818875119161,0
"Cheirogaleus crossleyi",0,0.934818875119161,3922.5,0.934818875119161,0
"Cheirogaleus medius",0,0.934818875119161,3922.5,0.934818875119161,0
"Proechimys urichi",0,0.934818875119161,3922.5,0.934818875119161,0
"Propithecus coquereli",0,0.934818875119161,3922.5,0.934818875119161,0
"Sylvilagus dicei",0,0.934818875119161,3922.5,0.934818875119161,0
"Aconaemys fuscus",0,0.937082936129647,3932,0.937082936129647,0
"Callicebus hoffmannsi",0,0.937082936129647,3932,0.937082936129647,0
"Ctenomys azarae",0,0.937082936129647,3932,0.937082936129647,0
"Ctenomys opimus",0,0.937082936129647,3932,0.937082936129647,0
"Dipodomys deserti",0,0.937082936129647,3932,0.937082936129647,0
"Hapalemur griseus",0,0.937082936129647,3932,0.937082936129647,0
"Lepus hainanus",0,0.937082936129647,3932,0.937082936129647,0
"Ochotona iliensis",0,0.937082936129647,3932,0.937082936129647,0
"Ochotona pallasi",0,0.937082936129647,3932,0.937082936129647,0
"Proechimys chrysaeolus",0,0.937082936129647,3932,0.937082936129647,0
"Spermophilus musicus",0,0.937082936129647,3932,0.937082936129647,0
"Tamias siskiyou",0,0.937082936129647,3932,0.937082936129647,0
"Cryptomys foxi",0,0.939704480457579,3943,0.939704480457579,0
"Dipodomys ingens",0,0.939704480457579,3943,0.939704480457579,0
"Dipodomys panamintinus",0,0.939704480457579,3943,0.939704480457579,0
"Geocapromys brownii",0,0.939704480457579,3943,0.939704480457579,0
"Ochotona gaoligongensis",0,0.939704480457579,3943,0.939704480457579,0
"Orthogeomys dariensis",0,0.939704480457579,3943,0.939704480457579,0
"Paraxerus vincenti",0,0.939704480457579,3943,0.939704480457579,0
"Propithecus verreauxi",0,0.939704480457579,3943,0.939704480457579,0
"Prosciurillus abstrusus",0,0.939704480457579,3943,0.939704480457579,0
"Cryptomys zechi",0,0.941491897044805,3950.5,0.941491897044805,0
"Cynomys gunnisoni",0,0.941491897044805,3950.5,0.941491897044805,0
"Myomimus roachi",0,0.941491897044805,3950.5,0.941491897044805,0
"Ochotona forresti",0,0.941491897044805,3950.5,0.941491897044805,0
"Octodon lunatus",0,0.941491897044805,3950.5,0.941491897044805,0
"Allocebus trichotis",0,0.943517635843661,3959,0.943517635843661,0
"Callithrix aurita",0,0.943517635843661,3959,0.943517635843661,0
"Callithrix kuhlii",0,0.943517635843661,3959,0.943517635843661,0
"Ctenomys haigi",0,0.943517635843661,3959,0.943517635843661,0
"Ctenomys minutus",0,0.943517635843661,3959,0.943517635843661,0
"Myomimus personatus",0,0.943517635843661,3959,0.943517635843661,0
"Ochotona argentata",0,0.943517635843661,3959,0.943517635843661,0
"Oreonax flavicauda",0,0.943517635843661,3959,0.943517635843661,0
"Perognathus amplus",0,0.943517635843661,3959,0.943517635843661,0
"Ratufa macroura",0,0.943517635843661,3959,0.943517635843661,0
"Sundasciurus rabori",0,0.943517635843661,3959,0.943517635843661,0
"Chaetodipus eremicus",0,0.945900857959962,3969,0.945900857959962,0
"Ctenomys pundti",0,0.945900857959962,3969,0.945900857959962,0
"Lariscus obscurus",0,0.945900857959962,3969,0.945900857959962,0
"Microcebus griseorufus",0,0.945900857959962,3969,0.945900857959962,0
"Ochotona princeps",0,0.945900857959962,3969,0.945900857959962,0
"Olallamys albicauda",0,0.945900857959962,3969,0.945900857959962,0
"Phyllomys unicolor",0,0.945900857959962,3969,0.945900857959962,0
"Propithecus tattersalli",0,0.945900857959962,3969,0.945900857959962,0
"Sciurus pyrrhinus",0,0.945900857959962,3969,0.945900857959962,0
"Cabassous tatouay",0,0.947449952335558,3975.5,0.947449952335558,0
"Microcavia shiptoni",0,0.947449952335558,3975.5,0.947449952335558,0
"Orthogeomys heterodus",0,0.947449952335558,3975.5,0.947449952335558,0
"Phaner pallescens",0,0.947449952335558,3975.5,0.947449952335558,0
"Biswamoyopterus biswasi",0,0.948522402287893,3980,0.948522402287893,0
"Ctenomys talarum",0,0.948522402287893,3980,0.948522402287893,0
"Galea flavidens",0,0.948522402287893,3980,0.948522402287893,0
"Marmota vancouverensis",0,0.948522402287893,3980,0.948522402287893,0
"Tamias townsendii",0,0.948522402287893,3980,0.948522402287893,0
"Abrocoma cinerea",0,0.950309818875119,3987.5,0.950309818875119,0
"Ctenomys perrensi",0,0.950309818875119,3987.5,0.950309818875119,0
"Dasypus hybridus",0,0.950309818875119,3987.5,0.950309818875119,0
"Ochotona muliensis",0,0.950309818875119,3987.5,0.950309818875119,0
"Phaner furcifer",0,0.950309818875119,3987.5,0.950309818875119,0
"Sciurus pucheranii",0,0.950309818875119,3987.5,0.950309818875119,0
"Sciurus sanborni",0,0.950309818875119,3987.5,0.950309818875119,0
"Sundasciurus juvencus",0,0.950309818875119,3987.5,0.950309818875119,0
"Sylvilagus cognatus",0,0.950309818875119,3987.5,0.950309818875119,0
"Thomomys townsendii",0,0.950309818875119,3987.5,0.950309818875119,0
"Ctenomys pontifex",0,0.95221639656816,3995.5,0.95221639656816,0
"Geomys personatus",0,0.95221639656816,3995.5,0.95221639656816,0
"Mysateles prehensilis",0,0.95221639656816,3995.5,0.95221639656816,0
"Proechimys canicollis",0,0.95221639656816,3995.5,0.95221639656816,0
"Spermophilus ralli",0,0.95221639656816,3995.5,0.95221639656816,0
"Tamias speciosus",0,0.95221639656816,3995.5,0.95221639656816,0
"Ctenomys pearsoni",0,0.953765490943756,4002,0.953765490943756,0
"Dasyprocta guamara",0,0.953765490943756,4002,0.953765490943756,0
"Dipodomys californicus",0,0.953765490943756,4002,0.953765490943756,0
"Lagothrix lugens",0,0.953765490943756,4002,0.953765490943756,0
"Leontopithecus chrysopygus",0,0.953765490943756,4002,0.953765490943756,0
"Ochotona erythrotis",0,0.953765490943756,4002,0.953765490943756,0
"Orthogeomys cherriei",0,0.955195424213537,4008,0.955195424213537,0
"Propithecus diadema",0,0.955195424213537,4008,0.955195424213537,0
"Semnopithecus hypoleucos",0,0.955195424213537,4008,0.955195424213537,0
"Tamias quadrimaculatus",0,0.955195424213537,4008,0.955195424213537,0
"Phyllomys brasiliensis",0,0.956387035271687,4013,0.956387035271687,0
"Phyllomys thomasi",0,0.956387035271687,4013,0.956387035271687,0
"Tamias alpinus",0,0.956387035271687,4013,0.956387035271687,0
"Thomomys monticola",0,0.956387035271687,4013,0.956387035271687,0
"Funambulus sublineatus",0,0.957936129647283,4019.5,0.957936129647283,0
"Marmota broweri",0,0.957936129647283,4019.5,0.957936129647283,0
"Microgale thomasi",0,0.957936129647283,4019.5,0.957936129647283,0
"Octodon degus",0,0.957936129647283,4019.5,0.957936129647283,0
"Propithecus edwardsi",0,0.957936129647283,4019.5,0.957936129647283,0
"Setifer setosus",0,0.957936129647283,4019.5,0.957936129647283,0
"Tenrec ecaudatus",0,0.957936129647283,4019.5,0.957936129647283,0
"Varecia rubra",0,0.957936129647283,4019.5,0.957936129647283,0
"Chaetodipus nelsoni",0,0.959961868446139,4028,0.959961868446139,0
"Ctenomys colburni",0,0.959961868446139,4028,0.959961868446139,0
"Ctenomys leucodon",0,0.959961868446139,4028,0.959961868446139,0
"Eulemur collaris",0,0.959961868446139,4028,0.959961868446139,0
"Mesomys leniceps",0,0.959961868446139,4028,0.959961868446139,0
"Octomys mimax",0,0.959961868446139,4028,0.959961868446139,0
"Olallamys edax",0,0.959961868446139,4028,0.959961868446139,0
"Spermophilus annulatus",0,0.959961868446139,4028,0.959961868446139,0
"Spermophilus townsendii",0,0.959961868446139,4028,0.959961868446139,0
"Aconaemys sagei",0,0.961749285033365,4035.5,0.961749285033365,0
"Ctenomys australis",0,0.961749285033365,4035.5,0.961749285033365,0
"Geocapromys ingrahami",0,0.961749285033365,4035.5,0.961749285033365,0
"Hapalemur aureus",0,0.961749285033365,4035.5,0.961749285033365,0
"Perognathus longimembris",0,0.961749285033365,4035.5,0.961749285033365,0
"Prolemur simus",0,0.961749285033365,4035.5,0.961749285033365,0
"Callistomys pictus",0,0.963298379408961,4042,0.963298379408961,0
"Chaetodipus lineatus",0,0.963298379408961,4042,0.963298379408961,0
"Galea musteloides",0,0.963298379408961,4042,0.963298379408961,0
"Ochotona koslowi",0,0.963298379408961,4042,0.963298379408961,0
"Orthogeomys underwoodi",0,0.963298379408961,4042,0.963298379408961,0
"Sundasciurus hoogstraali",0,0.963298379408961,4042,0.963298379408961,0
"Bathyergus janetta",0,0.964966634890372,4049,0.964966634890372,0
"Eulemur cinereiceps",0,0.964966634890372,4049,0.964966634890372,0
"Leontopithecus rosalia",0,0.964966634890372,4049,0.964966634890372,0
"Spermophilus brunneus",0,0.964966634890372,4049,0.964966634890372,0
"Spermophilus perotensis",0,0.964966634890372,4049,0.964966634890372,0
"Tamias obscurus",0,0.964966634890372,4049,0.964966634890372,0
"Tamiasciurus mearnsi",0,0.964966634890372,4049,0.964966634890372,0
"Aotus miconax",0,0.967349857006673,4059,0.967349857006673,0
"Callithrix flaviceps",0,0.967349857006673,4059,0.967349857006673,0
"Ctenomys budini",0,0.967349857006673,4059,0.967349857006673,0
"Ctenomys emilianus",0,0.967349857006673,4059,0.967349857006673,0
"Ctenomys tuconax",0,0.967349857006673,4059,0.967349857006673,0
"Eulemur mongoz",0,0.967349857006673,4059,0.967349857006673,0
"Hylopetes sipora",0,0.967349857006673,4059,0.967349857006673,0
"Lepus castroviejoi",0,0.967349857006673,4059,0.967349857006673,0
"Lepus othus",0,0.967349857006673,4059,0.967349857006673,0
"Orthogeomys matagalpae",0,0.967349857006673,4059,0.967349857006673,0
"Pronolagus crassicaudatus",0,0.967349857006673,4059,0.967349857006673,0
"Saguinus martinsi",0,0.967349857006673,4059,0.967349857006673,0
"Petaurillus kinlochii",0,0.969494756911344,4068,0.969494756911344,0
"Elephantulus intufi",0,0.969494756911344,4068,0.969494756911344,0
"Lepilemur dorsalis",0,0.969494756911344,4068,0.969494756911344,0
"Saguinus melanoleucus",0,0.969494756911344,4068,0.969494756911344,0
"Spermophilus washingtoni",0,0.969494756911344,4068,0.969494756911344,0
"Ctenomys viperinus",0,0.970686367969495,4073,0.970686367969495,0
"Ochotona thomasi",0,0.970686367969495,4073,0.970686367969495,0
"Sciurus arizonensis",0,0.970686367969495,4073,0.970686367969495,0
"Tamias ochrogenys",0,0.970686367969495,4073,0.970686367969495,0
"Amblysomus hottentotus",0,0.97175881792183,4077.5,0.97175881792183,0
"Micropotamogale ruwenzorii",0,0.97175881792183,4077.5,0.97175881792183,0
"Tympanoctomys barrerae",0,0.97175881792183,4077.5,0.97175881792183,0
"Avahi occidentalis",0,0.973069590085796,4083,0.973069590085796,0
"Chaetomys subspinosus",0,0.973069590085796,4083,0.973069590085796,0
"Ctenomys maulinus",0,0.973069590085796,4083,0.973069590085796,0
"Elephantulus fuscus",0,0.973069590085796,4083,0.973069590085796,0
"Lepilemur ankaranensis",0,0.973069590085796,4083,0.973069590085796,0
"Mesocapromys nanus",0,0.973069590085796,4083,0.973069590085796,0
